  r          R           theta    pr             pR         pt
 3.553660  3.792220  1.613394  60.289530  35.424409  0.000000  -1290.495400  
 2.792120  3.784876  1.646166  444.707393  -29.286578  0.000000  -1290.495400  
 3.565548  3.913839  1.567819  40.863530  31.499083  0.000000  -1290.495400  
 2.407754  3.742454  1.545398  -258.560594  -34.746816  0.000000  -1290.495400  
 2.543041  3.881786  1.572916  433.722297  34.483841  0.000000  -1290.495400  
 3.122017  3.876887  1.551047  -321.474530  -34.534020  0.000000  -1290.495400  
 3.233228  3.682772  1.539358  -269.024776  -24.768626  0.000000  -1290.495400  
 3.569974  3.941319  1.568629  30.792104  28.069062  0.000000  -1290.495400  
 3.362944  3.779925  1.582916  -201.887173  37.357009  0.000000  -1290.495400  
 3.570584  3.946172  1.522836  -29.138341  -25.765245  0.000000  -1290.495400  
 3.169453  3.861266  1.552827  299.578032  -35.603139  0.000000  -1290.495400  
 3.305381  3.953353  1.515235  232.696502  24.091281  0.000000  -1290.495400  
 3.524152  3.998748  1.522543  93.172168  -14.792261  0.000000  -1290.495400  
 2.663434  3.922580  1.628697  461.502617  27.997901  0.000000  -1290.495400  
 3.546796  3.800273  1.542640  -69.187899  -36.814186  0.000000  -1290.495400  
 3.481510  3.841745  1.630591  128.103442  33.201958  0.000000  -1290.495400  
 2.543777  3.881690  1.588439  -434.106574  -34.242543  0.000000  -1290.495400  
 3.374237  3.838971  1.500042  -195.583837  -31.610822  0.000000  -1290.495400  
 3.519382  3.978818  1.652014  -97.568899  -16.340107  0.000000  -1290.495400  
 2.373379  3.804279  1.544173  102.681428  36.920989  0.000000  -1290.495400  
 3.516171  3.792319  1.547117  -100.438712  37.037718  0.000000  -1290.495400  
 3.321705  3.831976  1.632588  -224.155651  -33.102419  0.000000  -1290.495400  
 3.250285  3.957200  1.530220  260.622008  -24.514400  0.000000  -1290.495400  
 2.502025  3.871574  1.600304  -406.038939  34.489923  0.000000  -1290.495400  
 3.493998  4.007816  1.653378  -118.711751  -5.014971  0.000000  -1290.495400  
 2.621923  3.974867  1.524434  -458.490020  -20.904740  0.000000  -1290.495400  
 3.475566  3.985827  1.580397  -132.400583  -19.930076  0.000000  -1290.495400  
 3.479167  3.683634  1.520726  -129.809467  -19.574345  0.000000  -1290.495400  
 2.960158  3.878100  1.498495  390.150706  -30.029408  0.000000  -1290.495400  
 3.227625  3.937723  1.602459  271.762366  -27.884370  0.000000  -1290.495400  
 3.563590  3.718165  1.601819  44.618944  31.572613  0.000000  -1290.495400  
 3.131995  3.813464  1.584010  316.926940  37.463091  0.000000  -1290.495400  
 3.513242  4.001573  1.651500  -102.998921  -9.278628  0.000000  -1290.495400  
 2.394326  3.981023  1.644192  215.425501  -16.950440  0.000000  -1290.495400  
 3.382172  3.716269  1.620740  191.092827  27.772655  0.000000  -1290.495400  
 2.918514  3.865212  1.581705  -405.788575  35.545319  0.000000  -1290.495400  
 3.105968  3.868052  1.553356  328.722855  -35.206620  0.000000  -1290.495400  
 3.534445  3.713177  1.619406  83.024954  -27.550270  0.000000  -1290.495400  
 3.412325  3.820346  1.563714  -173.480322  37.479401  0.000000  -1290.495400  
 3.529165  3.723098  1.561743  88.354318  -33.946735  0.000000  -1290.495400  
 3.505824  3.835561  1.608657  109.265768  -35.655508  0.000000  -1290.495400  
 2.371177  3.855296  1.626800  -80.471763  33.229530  0.000000  -1290.495400  
 2.625087  3.889263  1.627896  -458.918824  31.163722  0.000000  -1290.495400  
 3.459783  3.936324  1.487524  -143.364030  23.306411  0.000000  -1290.495400  
 3.413206  3.900078  1.509626  172.950633  29.879850  0.000000  -1290.495400  
 2.498017  3.915539  1.625443  402.567970  29.052671  0.000000  -1290.495400  
 3.557055  3.823073  1.527812  55.404401  -35.474966  0.000000  -1290.495400  
 3.388168  3.669682  1.605959  187.662711  19.709561  0.000000  -1290.495400  
 3.493108  3.913303  1.657981  119.399201  -25.134725  0.000000  -1290.495400  
 3.406662  3.640915  1.546528  176.861111  3.666060  0.000000  -1290.495400  
 3.164813  3.924017  1.570594  -301.750209  30.337775  0.000000  -1290.495400  
 3.228705  3.767884  1.615092  -271.235489  -34.311534  0.000000  -1290.495400  
 2.968253  3.979942  1.498651  -386.992007  -17.365802  0.000000  -1290.495400  
 2.783220  3.994568  1.613791  -446.792667  -16.421255  0.000000  -1290.495400  
 2.702935  3.936727  1.527591  -459.891288  -27.400116  0.000000  -1290.495400  
 2.829349  3.640568  1.593665  434.903094  4.405842  0.000000  -1290.495400  
 3.313265  3.804481  1.596655  228.588884  -36.968005  0.000000  -1290.495400  
 2.973149  3.774785  1.590900  385.064420  -36.873682  0.000000  -1290.495400  
 3.391280  3.772623  1.502802  -185.868994  -30.230532  0.000000  -1290.495400  
 3.505176  3.656857  1.575181  -109.799514  19.963446  0.000000  -1290.495400  
 3.055260  4.009894  1.591044  -351.054358  12.522685  0.000000  -1290.495400  
 3.481675  3.693556  1.585037  127.982786  -29.403475  0.000000  -1290.495400  
 3.461568  3.787854  1.547219  142.153221  36.981698  0.000000  -1290.495400  
 3.105768  3.994636  1.632101  328.812544  14.799824  0.000000  -1290.495400  
 2.823156  3.651811  1.539771  436.646477  -11.995287  0.000000  -1290.495400  
 3.496467  3.877286  1.571524  116.788500  34.826988  0.000000  -1290.495400  
 3.422221  3.832789  1.589144  167.478836  36.859549  0.000000  -1290.495400  
 2.377211  3.995663  1.495744  -132.231853  12.633688  0.000000  -1290.495400  
 3.246328  4.007348  1.613834  262.580869  12.217068  0.000000  -1290.495400  
 3.490698  3.985189  1.653390  -121.245741  14.514204  0.000000  -1290.495400  
 3.491407  3.804931  1.484171  120.704554  -27.427585  0.000000  -1290.495400  
 3.535600  3.873286  1.608397  -81.819161  33.904722  0.000000  -1290.495400  
 3.218908  3.730836  1.499505  276.000713  23.747778  0.000000  -1290.495400  
 3.519989  3.772625  1.535386  -97.019165  -35.598809  0.000000  -1290.495400  
 2.587320  3.864831  1.637900  451.262643  31.428076  0.000000  -1290.495400  
 2.812616  3.700250  1.533763  439.514518  -27.660061  0.000000  -1290.495400  
 2.593192  3.810498  1.500433  -452.841595  -31.559418  0.000000  -1290.495400  
 2.464754  3.954180  1.657262  -366.825213  -20.270360  0.000000  -1290.495400  
 3.228409  3.725851  1.486265  -271.380270  -15.306087  0.000000  -1290.495400  
 3.481366  3.799215  1.529560  128.208754  -35.683952  0.000000  -1290.495400  
 2.831708  3.712995  1.547467  -434.227861  31.761050  0.000000  -1290.495400  
 2.718711  3.994056  1.578371  458.247021  17.886710  0.000000  -1290.495400  
 2.873714  3.969048  1.621834  -421.274033  -21.724001  0.000000  -1290.495400  
 3.074092  3.696527  1.531596  342.865838  26.430227  0.000000  -1290.495400  
 2.412769  3.895648  1.624408  -272.048238  -30.998456  0.000000  -1290.495400  
 3.393519  3.779997  1.541271  -184.572914  36.390015  0.000000  -1290.495400  
 3.375149  3.895446  1.641063  -195.070757  -29.173757  0.000000  -1290.495400  
 3.542696  3.878668  1.565284  74.036863  -34.700209  0.000000  -1290.495400  
 3.519562  3.709542  1.506809  97.406384  -21.778991  0.000000  -1290.495400  
 3.403467  3.846904  1.538220  178.752768  35.631177  0.000000  -1290.495400  
 3.494994  3.884880  1.553521  -117.938453  -34.003818  0.000000  -1290.495400  
 3.534912  3.671666  1.576154  -82.539428  24.881507  0.000000  -1290.495400  
 3.064857  3.709953  1.563328  346.897334  32.389971  0.000000  -1290.495400  
 2.658431  3.703700  1.580476  -461.418754  31.395563  0.000000  -1290.495400  
 3.097623  3.758521  1.495678  -332.458220  -26.835130  0.000000  -1290.495400  
 3.463852  3.704903  1.598892  140.594505  29.970007  0.000000  -1290.495400  
 3.562553  4.015652  1.597268  46.489084  9.652773  0.000000  -1290.495400  
 3.229111  3.687544  1.606280  -271.037751  -25.144008  0.000000  -1290.495400  
 2.548343  3.730786  1.627119  436.410731  -28.502735  0.000000  -1290.495400  
 2.673668  3.659190  1.616325  -461.460563  8.538700  0.000000  -1290.495400  
 3.301610  3.759406  1.586554  234.650610  -36.476877  0.000000  -1290.495400  
 3.008921  3.806054  1.656485  -370.615660  27.760222  0.000000  -1290.495400  
 3.397413  3.833482  1.636454  -182.306774  32.503989  0.000000  -1290.495400  
 2.388495  3.700120  1.587672  192.160163  -30.371765  0.000000  -1290.495400  
 3.549458  3.856552  1.497123  65.868290  30.742857  0.000000  -1290.495400  
 3.532843  3.756655  1.590668  84.672969  -36.110210  0.000000  -1290.495400  
 3.294860  3.887470  1.589924  -238.130977  33.740727  0.000000  -1290.495400  
 2.455060  3.732638  1.570374  -353.572863  -35.038778  0.000000  -1290.495400  
 3.063683  3.971084  1.605119  -347.407619  -22.346751  0.000000  -1290.495400  
 2.394577  4.002815  1.503996  -216.351652  -11.324693  0.000000  -1290.495400  
 3.534525  4.007485  1.487311  82.941763  -4.918080  0.000000  -1290.495400  
 3.452672  3.766600  1.631426  -148.120239  -31.421996  0.000000  -1290.495400  
 3.318120  3.724621  1.591331  226.042926  33.459190  0.000000  -1290.495400  
 3.491464  3.773838  1.587625  -120.660998  -37.010056  0.000000  -1290.495400  
 3.010894  3.967813  1.580866  -369.801288  23.691893  0.000000  -1290.495400  
 3.485857  3.787575  1.552934  124.893822  -37.279121  0.000000  -1290.495400  
 2.421153  3.886629  1.587856  292.270026  -33.869133  0.000000  -1290.495400  
 3.287295  3.801543  1.614377  -242.006932  35.457951  0.000000  -1290.495400  
 2.404351  3.898881  1.528719  -248.697263  31.638120  0.000000  -1290.495400  
 2.403543  3.735877  1.484783  -246.261810  17.617514  0.000000  -1290.495400  
 2.952732  3.957834  1.581102  -393.015979  -25.453784  0.000000  -1290.495400  
 3.417522  3.707054  1.649903  170.343715  11.248484  0.000000  -1290.495400  
 2.471088  3.836713  1.532523  374.710831  -35.589379  0.000000  -1290.495400  
 3.332016  3.881145  1.597776  -218.686226  33.941100  0.000000  -1290.495400  
 3.557676  3.887100  1.517537  54.466720  31.698694  0.000000  -1290.495400  
 2.640375  3.881447  1.515033  -460.504697  -31.852238  0.000000  -1290.495400  
 2.503070  3.702341  1.513137  406.918432  -22.391588  0.000000  -1290.495400  
 2.702552  4.000291  1.650188  -459.924657  -10.122949  0.000000  -1290.495400  
 3.168113  3.801710  1.595127  300.205991  37.058611  0.000000  -1290.495400  
 3.559350  3.967309  1.508129  51.860129  -21.047580  0.000000  -1290.495400  
 2.469330  3.873638  1.509239  -372.578755  -31.697618  0.000000  -1290.495400  
 3.495262  3.796043  1.622704  -117.729923  34.330596  0.000000  -1290.495400  
 3.533125  3.779877  1.525736  84.384619  34.765068  0.000000  -1290.495400  
 3.015059  3.723335  1.653770  368.076140  15.525349  0.000000  -1290.495400  
 2.821620  3.713466  1.610387  -437.072362  29.533377  0.000000  -1290.495400  
 2.548060  3.918299  1.573887  436.272025  31.001079  0.000000  -1290.495400  
 3.507450  3.745590  1.634764  107.916850  28.516332  0.000000  -1290.495400  
 3.481975  3.985010  1.491372  127.762743  -15.085346  0.000000  -1290.495400  
 2.823307  3.814979  1.622394  -436.604681  -34.581691  0.000000  -1290.495400  
 3.053378  3.795508  1.625534  351.865385  33.905996  0.000000  -1290.495400  
 2.580219  3.776424  1.533902  -449.141259  -35.593073  0.000000  -1290.495400  
 3.379885  3.734963  1.652415  192.392833  19.936964  0.000000  -1290.495400  
 3.396509  3.917562  1.652440  -182.834405  25.645066  0.000000  -1290.495400  
 3.158369  3.777704  1.563144  304.756702  37.420918  0.000000  -1290.495400  
 2.659059  3.932595  1.624433  -461.433144  -27.180042  0.000000  -1290.495400  
 3.065522  3.723111  1.644657  346.608075  -20.863367  0.000000  -1290.495400  
 3.497797  3.937246  1.619196  115.742131  -26.980915  0.000000  -1290.495400  
 3.158607  3.933963  1.556843  304.646019  28.948367  0.000000  -1290.495400  
 2.614425  3.842222  1.610923  -457.328079  35.264432  0.000000  -1290.495400  
 3.511719  3.735140  1.493903  -104.310026  -22.289004  0.000000  -1290.495400  
 3.227079  3.923144  1.561570  272.028915  -30.382768  0.000000  -1290.495400  
 3.488006  4.008650  1.586137  -123.284295  -13.153381  0.000000  -1290.495400  
 3.312591  3.927121  1.538757  -228.941124  29.233188  0.000000  -1290.495400  
 3.531679  3.832165  1.503070  -85.852299  -32.184622  0.000000  -1290.495400  
 3.286501  3.737496  1.539652  242.412552  -33.743805  0.000000  -1290.495400  
 3.480610  3.839205  1.591694  -128.760705  36.541351  0.000000  -1290.495400  
 3.240195  3.707604  1.647314  265.605390  -13.911156  0.000000  -1290.495400  
 3.384703  3.872449  1.529802  -189.648636  33.722525  0.000000  -1290.495400  
 3.538629  4.012284  1.509341  -78.580591  7.643358  0.000000  -1290.495400  
 2.821349  3.944261  1.512470  -437.147335  -25.215901  0.000000  -1290.495400  
 2.967662  3.671364  1.552878  387.223946  -23.798606  0.000000  -1290.495400  
 3.514113  3.649417  1.573152  -102.242889  16.641668  0.000000  -1290.495400  
 3.299714  4.006649  1.517582  235.630281  -11.533120  0.000000  -1290.495400  
 2.461273  3.822339  1.633531  362.238690  -33.020208  0.000000  -1290.495400  
 3.382017  3.718242  1.514186  -191.181142  -26.327686  0.000000  -1290.495400  
 2.374877  4.007147  1.597225  115.232794  13.323936  0.000000  -1290.495400  
 2.412582  3.700468  1.630926  271.566796  20.858432  0.000000  -1290.495400  
 2.990975  3.922828  1.543945  377.942134  29.967780  0.000000  -1290.495400  
 3.524819  3.930159  1.610018  92.543268  -28.486700  0.000000  -1290.495400  
 2.416228  3.786812  1.614283  -280.716033  35.190118  0.000000  -1290.495400  
 3.522627  4.021581  1.528140  -94.596688  -3.329698  0.000000  -1290.495400  
 3.232604  3.785129  1.489905  -269.330161  27.767426  0.000000  -1290.495400  
 2.778992  3.735924  1.499409  447.745014  24.686712  0.000000  -1290.495400  
 2.953138  3.860304  1.513041  392.860291  -32.815982  0.000000  -1290.495400  
 2.391453  3.849523  1.526223  -204.407250  34.615885  0.000000  -1290.495400  
 3.498223  3.712157  1.553239  115.405815  32.152286  0.000000  -1290.495400  
 3.530325  3.971792  1.604689  -87.208190  -22.228528  0.000000  -1290.495400  
 3.231978  3.806648  1.643215  269.636718  -31.041221  0.000000  -1290.495400  
 2.463895  3.924337  1.624365  365.711183  -28.180457  0.000000  -1290.495400  
 3.021958  3.961536  1.572196  365.202159  24.889237  0.000000  -1290.495400  
 2.819410  3.967135  1.495008  437.680429  -19.577959  0.000000  -1290.495400  
 3.056141  3.859670  1.583497  -350.674104  -35.837738  0.000000  -1290.495400  
 3.306528  3.648425  1.541756  -232.100645  -10.260301  0.000000  -1290.495400  
 3.398614  3.945062  1.512480  -181.604903  25.102280  0.000000  -1290.495400  
 2.381526  3.953944  1.648546  -158.407289  -21.607949  0.000000  -1290.495400  
 3.550118  3.909627  1.578153  65.021486  31.916317  0.000000  -1290.495400  
 2.488935  3.675053  1.594690  -394.099993  -24.018448  0.000000  -1290.495400  
 3.514335  3.929240  1.581868  -102.049731  -29.608279  0.000000  -1290.495400  
 2.637656  3.988988  1.530090  460.279582  18.053976  0.000000  -1290.495400  
 3.523886  3.646688  1.600705  -93.421727  8.003307  0.000000  -1290.495400  
 2.548285  3.945483  1.582472  -436.382491  -27.377530  0.000000  -1290.495400  
 3.389269  3.692533  1.581185  -187.029243  -29.452794  0.000000  -1290.495400  
 2.466883  4.005217  1.560178  369.540003  -14.484137  0.000000  -1290.495400  
 2.732290  3.699333  1.607809  -456.432486  -27.480375  0.000000  -1290.495400  
 3.395378  3.702288  1.509210  183.492940  -20.767803  0.000000  -1290.495400  
 2.629340  3.682076  1.625396  -459.439510  16.865800  0.000000  -1290.495400  
 3.405077  3.986170  1.573401  177.800788  -19.906582  0.000000  -1290.495400  
 2.905682  3.718506  1.560937  -410.378515  -33.396255  0.000000  -1290.495400  
 3.102472  3.917420  1.613852  -330.290280  29.740146  0.000000  -1290.495400  
 2.904329  3.815816  1.519204  410.855682  34.581917  0.000000  -1290.495400  
 3.527649  3.670567  1.555721  -89.834844  -23.888132  0.000000  -1290.495400  
 3.219405  4.020781  1.527569  275.759719  -4.244402  0.000000  -1290.495400  
 3.569893  3.817335  1.581351  31.004371  -37.471906  0.000000  -1290.495400  
 3.377298  3.794001  1.573779  -193.857747  -37.729954  0.000000  -1290.495400  
 3.399415  3.696663  1.532783  181.135526  26.717605  0.000000  -1290.495400  
 2.598070  3.726633  1.653746  454.037586  -16.715747  0.000000  -1290.495400  
 3.414281  3.880222  1.498168  -172.303476  29.861912  0.000000  -1290.495400  
 2.503169  3.698413  1.603605  407.001066  -28.076360  0.000000  -1290.495400  
 2.378753  3.735282  1.547108  142.223724  34.276963  0.000000  -1290.495400  
 3.518766  3.776995  1.564065  -98.125032  37.420744  0.000000  -1290.495400  
 3.316255  3.750678  1.547545  227.022309  -35.519909  0.000000  -1290.495400  
 3.390945  3.777429  1.490530  186.062225  27.280804  0.000000  -1290.495400  
 3.105342  3.685358  1.511434  -329.003492  -15.649559  0.000000  -1290.495400  
 3.479772  3.844904  1.515164  -129.370868  33.637307  0.000000  -1290.495400  
 2.586172  3.979931  1.630342  -450.935641  18.759112  0.000000  -1290.495400  
 3.506973  3.877126  1.542359  -108.313950  34.165705  0.000000  -1290.495400  
